"cluster_id","slot_signature_hash","slot_signature_token","slot_signature_n_objects","created_at"
1209,ef838e62cb1de6b71473bb272620e8e657b66637,LH:1|RH:24|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1210,"14bbfa5049d68190211bd91803a07c72bc14cd07",LH:24|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1211,"371ea77a0a0d53258e4a11051ac027ce1f7b5293",LH:1|RH:1|TF:0|LE:0|RE:0|MO:0|SH:24|WA:0|FT:0,3,"2026-04-27 10:49:22"
1212,"0a86f747b7bf32bbadd105a55d57e3daf05ca4f5",LH:98|RH:98|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1213,f65e54102845d779b4efb2172debcc6a4c29c138,LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:60,2,"2026-04-27 10:49:22"
1214,"05c56225d0f3c5d7ca46a84a52f145de866dacff",LH:59|RH:59|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1215,"6410bc7b3a3d91a5e0a9934aa3e0745acf9b66cc",LH:0|RH:92|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1216,c257e0141d7165070d9868371e9cb2cbfce37dad,LH:59|RH:59|TF:0|LE:0|RE:0|MO:63|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1217,"9fafab188ce028f29570fb65180804405ab80788",LH:59|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1218,deb32804346b4147bebf956ed1e22a2cbeb7cca1,LH:0|RH:0|TF:73|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1219,"461e8623c83f838c653f182307612b12b03d8f23",LH:0|RH:55|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1220,c2bbc1281f772a67add33ce3717a2e626e275718,LH:55|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1221,"7a1f4869ce1d51899edd08842aee1fe206281fc9",LH:0|RH:0|TF:92|LE:92|RE:92|MO:0|SH:92|WA:63|FT:63,6,"2026-04-27 10:49:22"
1222,"704b5d46ad3690bb99e19098877baafcb5b9a5f1",LH:0|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:56,3,"2026-04-27 10:49:22"
1223,"851f7db72f2f4a636538369d23897b7060a65ab8",LH:0|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:0,2,"2026-04-27 10:49:22"
1224,"4c0b75f22af7a139ee9b7a57e8a88e9109528c57",LH:56|RH:56|TF:0|LE:0|RE:0|MO:0|SH:67|WA:0|FT:0,3,"2026-04-27 10:49:22"
1225,"477f267ea733ac665092c98af69e44496a339135",LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:26,3,"2026-04-27 10:49:22"
1226,"849da40bfe731678825c6a3f31b53c71b26f486b",LH:67|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:95|FT:0,3,"2026-04-27 10:49:22"
1227,"2dce0a19f166f3297aaed2dc1ec30f8eb875488d",LH:63|RH:63|TF:0|LE:0|RE:0|MO:0|SH:41|WA:0|FT:41,4,"2026-04-27 10:49:22"
1228,de0b394fae6e5475a2a27947224a52ba8e780e9b,LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:24|FT:0,3,"2026-04-27 10:49:22"
1229,"459ccbc0f0d51da6579f830b2fff7cfe67af2583",LH:24|RH:24|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0,3,"2026-04-27 10:49:22"
1230,c804e793926c2f87152d28135d3f45d71be4fa9b,LH:42|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0,3,"2026-04-27 10:49:22"
1231,"77f37510f66d6d158c785a0d6784d35a19a91de6",LH:0|RH:0|TF:92|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1232,a98578a7ddf830139c630765181054f55ed856ae,LH:5|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1233,"3b677d0a883b1368e69adf04ed0f3b9d8f9b646b",LH:67|RH:67|TF:92|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0,4,"2026-04-27 10:49:22"
1234,"130728b31d86f279498bdf7ecac84882e40743c6",LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:24|FT:24,4,"2026-04-27 10:49:22"
1235,"67855f73975ee9b99030c43e963c1a565d438693",LH:57|RH:57|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:67,5,"2026-04-27 10:49:22"
1236,"83ac5352f61759c437f195ead817569a4b99fdd6",LH:73|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
1237,"281647dce7cf8283dd598f1e602252b146a18a80",LH:66|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1238,"235e9cf795af87ad1e11a3f38eeb796b820f1d5b",LH:39|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1239,a92fa3e10dd2c4d1a6ef9a6d583dd6e6a2a70cc9,LH:57|RH:57|TF:0|LE:73|RE:73|MO:0|SH:0|WA:0|FT:0,4,"2026-04-27 10:49:22"
1240,"38de241cac417f790185b0fe84994827936b786a",LH:59|RH:59|TF:0|LE:73|RE:0|MO:0|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1241,"0bc5e671e5463e067df7bd0d0f66065968f88dd0",LH:56|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0,3,"2026-04-27 10:49:22"
1242,f0ec98fcf638b7af3bce2105775051a56a53f8f6,LH:56|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0,2,"2026-04-27 10:49:22"
1243,"034a4528aa47d3286b312a1ccefe2ec2266a4499",LH:67|RH:83|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1244,e308bdd1dc889bf5ee10c271ce92a90fe11767d4,LH:41|RH:67|TF:0|LE:0|RE:0|MO:0|SH:63|WA:63|FT:0,4,"2026-04-27 10:49:22"
1245,e1185a0066598868be10fdf8d44d72bc73c6396c,LH:2|RH:2|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0,3,"2026-04-27 10:49:22"
1246,"993bba3900d8eaa0969c12917ce5a776f0b062c3",LH:0|RH:28|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
1247,f776e9eb6c2f8d7319030874fe29d99c4e0b581d,LH:3|RH:3|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,3,"2026-04-27 10:49:22"
1248,"6fcb1542c2245b34dcc060517f6d2d5ae31c526c",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:28,2,"2026-04-27 10:49:22"
1249,"1eb36f8c6a907c61817ad7032c83f761a5997dac",LH:28|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
1250,"8450a3160b40e72d6b4c50c70a00c6e512d05c39",LH:0|RH:0|TF:0|LE:0|RE:101|MO:0|SH:0|WA:101|FT:0,2,"2026-04-27 10:49:22"
1251,eea4777835f18ab6ff3572f592e5c86e42b683d2,LH:0|RH:0|TF:0|LE:0|RE:0|MO:101|SH:101|WA:101|FT:0,3,"2026-04-27 10:49:22"
1252,c9367395a4c879a71afa0aa140671b253be57aa2,LH:108|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
1253,"92d22d2f2b5b8201cd2903990aa0c39e0aa4d60f",LH:34|RH:34|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,3,"2026-04-27 10:49:22"
1254,"6dc74d5fcb9c94077124ecb24710a52de0c8b99e",LH:0|RH:0|TF:0|LE:0|RE:0|MO:110|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
1255,"8afbe46f1e906c9618439f494975b555dbe44b7a",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0,2,"2026-04-27 10:49:22"
1256,"7dc23a47312bf18ec1f6b81f7f4933e8bfb3edcd",LH:0|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:58,2,"2026-04-27 10:49:22"
1257,"85159cb9aff9e89305c2380da78b8a88ad925b16",LH:0|RH:7|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1258,"8c96c3bdc229c6e073321088fc64b8fa343103c1",LH:83|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1259,c4a62c9b4200f9b206289695771d3487d58bd001,LH:67|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:28,2,"2026-04-27 10:49:22"
1260,"35f09cd49132673dcb0723398ee0df253b3ddd2e",LH:59|RH:59|TF:0|LE:0|RE:0|MO:0|SH:67|WA:0|FT:0,3,"2026-04-27 10:49:22"
1261,"23bf602e8b2f36a54f064cdadd4d8a6e72c0ca06",LH:59|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0,2,"2026-04-27 10:49:22"
1262,"5df49f18993b811b5e595314c7778190f806a9e2",LH:0|RH:0|TF:0|LE:0|RE:0|MO:28|SH:0|WA:0|FT:28,2,"2026-04-27 10:49:22"
1263,"206e463a6ba37b2f14ebedf80e133a07443141c6",LH:41|RH:41|TF:0|LE:0|RE:0|MO:44|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1264,"5b0cd1f6e5368419d74e5f16bf905050ba918c5a",LH:67|RH:60|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1265,"49b6cd585a0d2e5c4f74cbff3cc682f1024587f0",LH:49|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1266,fc9187bff65a1a8a549982a9daed7e105b3a2ade,LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:26|WA:26|FT:0,3,"2026-04-27 10:49:22"
1267,eb358e38f732fd1f17602dcb44169533f004c04d,LH:112|RH:112|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1268,"8013cbaf6d63f17a0ad21ad65041e6d540530a62",LH:25|RH:25|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1269,"33d0a90f36af3adb27b063bc3dd3c8853d9c60ab",LH:32|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1270,"71ae68912e715a78f50fc802b252a2828545a75f",LH:39|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1271,a1d798a534df76225d7e0c9030206fcfc4e86dbc,LH:2|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1272,"3c24bf5629fa38c901bc1f8d23f7059700b5dd7c",LH:56|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
1273,bf47e3a6b8eed8cefb34f8254a6351f8a7c1e580,LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:36,3,"2026-04-27 10:49:22"
1274,"53fef28a121f03c6d9b64f63d5a6063b8b71cbfd",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:33,1,"2026-04-27 10:49:22"
1275,"51a2dd9501e85b43271dc1e1b39bfc4366448ffe",LH:52|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1276,f41f54d69290cb0a10398be158e93ec85f20d65c,LH:0|RH:111|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1277,"1ca8f0b59a1da3bd7b4589bc061d2d265383f31c",LH:0|RH:0|TF:0|LE:0|RE:0|MO:27|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
1278,"9722d9c7cdc77fb313c4a96431ea06a9ae1ea2a2",LH:0|RH:0|TF:0|LE:0|RE:0|MO:97|SH:0|WA:0|FT:97,2,"2026-04-27 10:49:22"
1279,"7d6e16a68b5c2f4fa2639274f686735c0319e4f2",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:79,1,"2026-04-27 10:49:22"
1280,"5cd1448d31ec7f01018e0fe23b058b7439dd8f37",LH:111|RH:111|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1281,ce5e4a90836739029f87c297504b5fb80ceae54d,LH:26|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1282,"60937a4a4d726c25d8688af0e77c1e18e47d35fc",LH:60|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0,3,"2026-04-27 10:49:22"
1283,"403dd6b7434bec1ad5ec6265cee74693fa812fdb",LH:0|RH:67|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:26,4,"2026-04-27 10:49:22"
1284,"4fb7553835890bdc2d823ec6559412a8034dc589",LH:24|RH:24|TF:0|LE:0|RE:0|MO:67|SH:67|WA:0|FT:0,4,"2026-04-27 10:49:22"
1285,ed1f9b66a842a3360c66df88d2f6e7d4444dadc6,LH:74|RH:74|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,3,"2026-04-27 10:49:22"
1286,fdaaf203ab7e69c22ed4e1792d6284e19f98f63b,LH:0|RH:50|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1287,c5acb4d0af5d9ebf06f5baed465bd6c1f231ff64,LH:47|RH:49|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1288,"18008f73eb52a60c929d9abc3d892249a15bcb02",LH:0|RH:0|TF:92|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0,2,"2026-04-27 10:49:22"
1289,f22a180697d2df573726fe0f3f9c1c7ff87a1221,LH:67|RH:44|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1290,bb86cc6b5ec6363b3494432c00a69b4019f01661,LH:51|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1291,"2110d8f0a51855de5abecbc2e2a37399be9ee654",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:46|WA:0|FT:0,1,"2026-04-27 10:49:22"
1292,d0ac078e2b20f85ffef1d056fa06ac33eea42e66,LH:0|RH:0|TF:0|LE:0|RE:0|MO:46|SH:46|WA:0|FT:0,2,"2026-04-27 10:49:22"
1293,"275d71263f7ab136a59d19a5cac7300ca131b5a7",LH:63|RH:63|TF:0|LE:0|RE:0|MO:0|SH:95|WA:95|FT:0,4,"2026-04-27 10:49:22"
1294,b9c50336cef7ef5aca3cd4c78b5d63e888e2d796,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:105,1,"2026-04-27 10:49:22"
1295,f1fc48714ad78eea37f134c0c28e4dc91f807530,LH:57|RH:57|TF:0|LE:0|RE:0|MO:65|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1296,"6b80ef5d33417a99c5b55eb6593c7de0d33d5d8d",LH:4|RH:4|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1297,"3b798098b11396c8c1007338af75f4260cb0ea22",LH:57|RH:57|TF:0|LE:0|RE:0|MO:41|SH:0|WA:63|FT:0,4,"2026-04-27 10:49:22"
1298,"25cd013c98c57bca74b99e305e1987c23d127cb6",LH:0|RH:0|TF:84|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1299,"653c0a331c88f1cca450760282b4d08c8f4d4343",LH:0|RH:0|TF:0|LE:0|RE:0|MO:84|SH:0|WA:84|FT:0,2,"2026-04-27 10:49:22"
1300,"4b6509d7a9ee1effb75c0fe6637b386412bdbe9c",LH:0|RH:0|TF:0|LE:0|RE:0|MO:84|SH:0|WA:84|FT:84,3,"2026-04-27 10:49:22"
1301,"18ff416f8201efd20dfbb34f931858a94f06b764",LH:0|RH:0|TF:0|LE:81|RE:0|MO:0|SH:81|WA:81|FT:0,3,"2026-04-27 10:49:22"
1302,"06fc5a02be7c627f0ddfa27890f40d9c2e168aa7",LH:0|RH:80|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1303,"171c0d2acca170bce058c7f95a8979ecb9da83e8",LH:25|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1304,"3b3bdb94f54cc89e9fb3f30cb915a93a947c5154",LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:56,4,"2026-04-27 10:49:22"
1305,eec270d2c3a98552dfd33382f87cef0e2f0e0caf,LH:69|RH:69|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1306,"150163ec1f8fe8ed916f5358d3c89db5c745e63d",LH:58|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1307,"3c225b1ed3b9830f268fb267a0c9fb517fc69ab2",LH:0|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:56,3,"2026-04-27 10:49:22"
1308,"85ce104c0534ded60dc83de3b3774d527e2fd327",LH:45|RH:45|TF:0|LE:0|RE:0|MO:0|SH:44|WA:0|FT:0,3,"2026-04-27 10:49:22"
1309,da3cf35967cced267c332207597290a6d059c6bd,LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:28,2,"2026-04-27 10:49:22"
1310,"194dbdbcc36720d98115e15091dd53dfb057402c",LH:25|RH:25|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:26,3,"2026-04-27 10:49:22"
1311,"78c39d7145c045a2deebd28e41a9df75fae30e0d",LH:67|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,3,"2026-04-27 10:49:22"
1312,"595ad118679a55ea69fed9d8d2378ba53dd3b673",LH:90|RH:89|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1313,c6086cc96f858e204fabeb26cee1f2407e1749a7,LH:0|RH:92|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0,3,"2026-04-27 10:49:22"
1314,"67241f4d1317ce1752f3117b026b4da89e433493",LH:41|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1315,"2dbabb5fe4056bf440d0a9bae52c16a839e77ef4",LH:94|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1316,e9426285a81ca46c86b4e3f70484e9d161696960,LH:63|RH:63|TF:0|LE:0|RE:0|MO:41|SH:0|WA:56|FT:0,4,"2026-04-27 10:49:22"
1317,"3142f0fcbb9fe518b31892c1bd51f540314c7d89",LH:60|RH:60|TF:0|LE:0|RE:0|MO:67|SH:0|WA:63|FT:0,4,"2026-04-27 10:49:22"
1318,"1529317403d104fb9ef5eddbb9222b7871e4556e",LH:0|RH:0|TF:0|LE:0|RE:0|MO:43|SH:0|WA:60|FT:0,2,"2026-04-27 10:49:22"
1319,"51be4c1f308e3d488a91326e8153420dffd3b29c",LH:0|RH:56|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1320,"3ab7f9dfaeb080a536b19b9980186d66f3ed621b",LH:28|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1321,"9f4faae54787f9e520b874670ae837d5832f5cb6",LH:39|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
1322,c3f441226fdc9b2154804f3af63ffbbcbb970703,LH:0|RH:0|TF:0|LE:0|RE:0|MO:64|SH:0|WA:63|FT:63,3,"2026-04-27 10:49:22"
1323,"369f002562748314df6e2043233c6d9740dda49c",LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0,2,"2026-04-27 10:49:22"
1324,e143e8b9f8f5b79e0777c2355ddad83579143469,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:104|FT:0,1,"2026-04-27 10:49:22"
1325,"4f4ad5aab018a48356faf7931da0db62c5577b17",LH:24|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1326,"22cece1afcc4fe001f9cb2f80280761f317d54f8",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:73|WA:73|FT:0,2,"2026-04-27 10:49:22"
1327,"9de0fd45230190644ffd71d69881f3743577e447",LH:0|RH:0|TF:0|LE:0|RE:0|MO:103|SH:0|WA:103|FT:0,2,"2026-04-27 10:49:22"
1328,"545f1b64626ee46a138e91123d0561a1df1a528f",LH:118|RH:118|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1329,"942733de4eb19e7ebd7a82c0805790614ec1d013",LH:41|RH:55|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1330,"5ae063b0d731b83e1d52afea576e2973038ad763",LH:41|RH:41|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1331,c62953d4cae010a3b3b4ee0cad330b9d07dd274d,LH:41|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:60,3,"2026-04-27 10:49:22"
1332,"4b9564db4746722c26c986d0756aa2fc23357161",LH:60|RH:60|TF:0|LE:0|RE:0|MO:45|SH:0|WA:0|FT:45,4,"2026-04-27 10:49:22"
1333,"6782efe74fb349061fe97e709b88a78eeea38673",LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:41|FT:0,3,"2026-04-27 10:49:22"
1334,"0421313e74b35da887da6dc83b914491599ee9c4",LH:57|RH:57|TF:92|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,4,"2026-04-27 10:49:22"
1335,d7595b4fccda01c9da7c9a97883605ad9eb4a7e9,LH:60|RH:44|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1336,"1e81def22fbe439e5b5d1135a01420c96c8c79d2",LH:73|RH:73|TF:0|LE:0|RE:0|MO:73|SH:73|WA:0|FT:0,4,"2026-04-27 10:49:22"
1337,"222135bd9732297837f4e5c1dad8afcfabab8d50",LH:67|RH:67|TF:0|LE:0|RE:0|MO:92|SH:92|WA:0|FT:0,4,"2026-04-27 10:49:22"
1338,"077cbe0270291433c4b445c36479a544a9f3e17d",LH:63|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:0,3,"2026-04-27 10:49:22"
1339,"44ae61b679200c680d2768380bdb3f22243d2aaa",LH:0|RH:0|TF:0|LE:97|RE:0|MO:0|SH:97|WA:97|FT:0,3,"2026-04-27 10:49:22"
1340,"6ac386706e9d830538690ec3e1af377654fe91f0",LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:73|WA:73|FT:73,5,"2026-04-27 10:49:22"
1341,"64c57e95e60325ef533a5652ac9030d27b9f080f",LH:0|RH:0|TF:105|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
1342,e5b88ece6af229a2c4ef9fcbd768a3e7befa29e2,LH:60|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
1343,"55de2400cb93a2ae2f4cb5e8d955a40d0faf33cb",LH:58|RH:58|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0,4,"2026-04-27 10:49:22"
1344,f108d2de26ceed4e3cfb63aa7d7f63061ffa5cd2,LH:0|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:63,2,"2026-04-27 10:49:22"
1345,cdcd21159ddcb5f27a5440cfc39ee9b6de9f6f0b,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:97|WA:97|FT:0,2,"2026-04-27 10:49:22"
1346,bb15f56b88a95f0293d5b5dbd845b7720e5db2a3,LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:24|WA:24|FT:0,3,"2026-04-27 10:49:22"
1347,bec887acef6df64c07020bde6da7b14f8668e53a,LH:60|RH:56|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1348,"416f4a6d4b88832c4d00541353f881256d55870e",LH:74|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1349,"0039444a43c92a6c6b53a690abd79f102853dded",LH:0|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:0,2,"2026-04-27 10:49:22"
1350,"5ad01b529621a796c48d63dd5d646ae3cdda07ee",LH:1|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0,3,"2026-04-27 10:49:22"
1351,b751d0902159228c05bd1aa5aa954ebd3046112b,LH:67|RH:0|TF:0|LE:0|RE:0|MO:0|SH:13|WA:0|FT:0,2,"2026-04-27 10:49:22"
1352,a9167a976c4626771cefee1ee72a99dede6b265e,LH:67|RH:59|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1353,"4c7934dfa16e809ce242eace8b525d9a5bc11075",LH:59|RH:59|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1354,b454e572d69aa8acdd871af20306933e0362a84f,LH:59|RH:59|TF:0|LE:0|RE:0|MO:73|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
1355,"975715adaa9c964ca4eda8317c4a47c9262b3193",LH:59|RH:59|TF:0|LE:0|RE:0|MO:73|SH:73|WA:73|FT:0,5,"2026-04-27 10:49:22"
1356,"3d4104b82db5754786cfe5dc5a1efa7429ec0e4e",LH:67|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1357,"9f328d784b0c7de7030058b766dd2b48ffce5e50",LH:48|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
1358,ffa2044ca14fd4ac5d107f2a058505e6fb439879,LH:0|RH:0|TF:0|LE:0|RE:0|MO:55|SH:0|WA:0|FT:60,2,"2026-04-27 10:49:22"
